obedience	N	0
null	ADJ	0
nowt	N	0
Nogan	N	0
Noel	N	0
nil	UKN	0
nationals	N	0
nationalist	UKN	0
nappies	N	0
muck	N	0
motors	N	0
mother-in-law	N	0
Morton	N	0
Moore	N	0
monthly	UKN	0
mist	N	0
midwifery	N	0
microcomputer	N	0
messing	V	0
merge	V	0
medal	N	0
Max	N	0
marine	ADJ	0
mares	N	0
majesty	UKN	1
ma'am	UKN	0
lords	N	0
looking	ADJ	0
Longmans	N	0
Loch	N	0
Lester	N	0
lander	N	0
L.	N	0
korean	ADJ	0
knocks	V	0
kings	N	0
Jupiter	N	0
judicial	ADJ	0
judge	UKN	0
journalism	N	0
jersey	N	0
Jan	N	0
Isles	N	0
islamic	ADJ	0
involved	UKN	1
inverse	N	0
intuitive	ADJ	0
interpreting	V	0
intercept	N	0
intends	V	0
instruct	V	0
institutes	N	0
installed	V	0
install	V	0
instability	N	0
inspiration	N	1
insisting	V	0
inherently	ADV	0
indicator	N	0
increased	V	0
inability	N	0
in return for	PREP	0
Hyde	N	0
Hunter	N	0
hung	UKN	0
humane	ADJ	0
Hughie	N	0
hosiery	N	0
hidden	ADJ	0
heel	N	0
heavy	UKN	0
hearth	N	0
healthmaster	UKN	0
headed	UKN	0
Harwell	N	0
harm	V	0
Harefield	N	0
handbook	N	0
halls	N	0
grove	N	0
grip	N	0
gravis	N	0
Granville	N	0
grandma	N	0
goodbye	N	0
gon	UKN	0
glossy	ADJ	0
gin	N	0
gilts	N	0
Gillian	N	0
Gibson	N	0
genetics	N	0
genesis	UKN	0
generates	V	0
gain	UKN	0
fund	UKN	0
fumes	N	0
fourths	UKN	0
formulas	N	0
formers	N	0
fork	N	0
forgot	V	0
for the most part	ADV	0
for once	ADV	0
following	UKN	0
fluctuations	N	0
Flaxton	N	0
fix	N	0
fit	UKN	1
fisherman	N	0
fir	UKN	0
fins	N	0
fine	V	1
file	V	0
fifty-two	UKN	0
fifty-five	UKN	0
federalism	N	0
falling	UKN	0
Falklands	N	0
fair	N	1
faint	ADJ	0
facing	UKN	0
export	V	0
experienced	UKN	0
exercises	UKN	0
exercised	V	0
executors	N	0
execs	N	0
excludes	V	0
exchanges	N	0
excess	UKN	0
exceedingly	ADV	0
envy	N	0
entertaining	ADJ	0
enterprises	N	0
ensures	V	0
engagement	N	0
endowments	N	0
enabled	V	1
emphasize	V	0
emergence	N	0
embankment	N	0
Elsie	N	0
elect	V	0
Einstein	N	0
Edwards	N	0
Eastbourne	N	0
earthquake	N	0
earmarked	V	0
ducks	N	0
drops	N	0
drink	V	0
drifting	V	0
dressing	V	0
dredged	V	0
draft	UKN	0
dr	UKN	0
doo	UKN	0
dominate	V	0
dividends	N	0
diversions	N	0
diversification	N	0
distinctions	N	0
dissolves	V	0
dissolve	V	0
disorders	N	0
dismiss	V	0
discretionary	ADJ	0
disclosed	V	0
disabled	UKN	0
diploma	N	0
diligence	N	1
devote	V	0
detector	N	0
detached	ADJ	0
destiny	N	0
despatch	N	0
depressed	UKN	-1
demons	N	0
democratically	ADV	0
demanding	UKN	0
delivers	V	0
delegated	V	0
delegated	ADJ	0
defeat	V	0
deducted	V	0
declared	UKN	0
deadlines	N	0
dates	UKN	0
darwinism	N	0
Dalvaine	N	0
Czechoslovakia	N	0
Cynthia	N	0
cyclist	N	0
cushions	N	0
curve	UKN	0
creating	UKN	0
Craig	N	0
coughing	V	0
cooperative	UKN	0
cooperate	V	0
conurbation	N	0
contributed	V	0
consulting	V	0
constituent	N	0
connected	UKN	1
concluding	ADJ	0
concluded	V	0
compromise	V	0
commercial	UKN	0
combine	V	0
colour	UKN	0
collaborative	ADJ	0
cola	N	0
codes	N	0
co-operative	ADJ	0
clinics	N	0
clashes	N	0
clash	N	0
chow	UKN	0
chosen	ADJ	0
chin	N	0
Chester	N	0
chef	N	0
changed	UKN	0
certification	N	0
carbonates	N	0
captured	V	0
campaigners	N	0
calm	V	1
calm	UKN	1
cab	N	0
busy	V	0
burned	V	0
bunker	N	0
bulletin	N	0
buggers	N	0
bugger	N	0
budgeted	V	0
Broughton	N	0
Bottomley	N	0
bothered	UKN	0
borrowing	UKN	0
boring	UKN	-1
bolder	ADJ	0
boilers	N	0
boil	V	0
blow	V	0
Bloom	N	0
blocked	V	0
blessings	N	0
blamed	V	0
binary	ADJ	0
behave	UKN	0
bears	V	0
bar	UKN	0
balcony	N	0
bailey	UKN	0
attracting	V	0
attempts	V	0
attacked	V	0
at best	ADV	0
astronomy	N	0
assurances	N	0
Ashfield	N	0
arrogance	N	0
approaches	UKN	0
apprenticeships	N	0
appreciated	V	0
appointed	UKN	0
appalled	V	0
anticipation	N	1
anticipated	V	0
anthems	N	0
anorexia	N	0
annoyed	V	0
Andrews	N	0
anaerobic	ADJ	0
amateur	UKN	0
altering	V	0
alpha	N	0
allocated	UKN	0
affects	UKN	0
advent	N	0
adopted	ADJ	0
admiration	N	0
administrator	N	0
addressed	V	0
acted	V	0
acquired	V	0
academy	N	0
academics	N	0
abiding	ADJ	0
75	UKN	0
40	UKN	0
25	UKN	0
16	UKN	0
wyre	UKN	0
Wycombe	N	0
wrapped	V	0
worst	ADV	0
worry	UKN	0
worms	N	0
worldwide	ADJ	0
workhouse	N	0
workable	ADJ	0
Woodstock	N	0
womb	N	0
without	ADV	0
wintertime	N	0
winning	ADJ	0
windmills	N	0
wholesale	ADJ	0
Whitby	N	0
well-known	ADJ	0
welcomes	V	0
weighing	V	0
weighed	V	0
weekly	UKN	0
wash	N	0
warnings	N	0
wardrobes	N	0
wander	V	0
vocal	ADJ	0
vividly	ADV	0
vice versa	ADV	0
utter	ADJ	0
upsetting	V	0
upgrade	V	1
unlucky	ADJ	-1
united	UKN	0
unite	V	0
turning	UKN	0
tu	UKN	0
trusted	V	0
trough	N	0
trouble	UKN	0
treat	UKN	0
travelling	UKN	0
transported	V	0
transplant	N	0
transparency	N	0
transitional	ADJ	0
transit	N	0
trams	N	0
toward	PREP	0
tours	N	0
topper	UKN	0
top	UKN	0
timing	V	0
timing	UKN	0
ties	N	0
tie	UKN	0
throwing	UKN	0
thriving	ADJ	1
threepence	N	0
threatened	V	0
ther	UKN	0
theorists	N	0
theft	N	0
thanks	UKN	0
thanking	V	0
tested	V	0
territories	N	0
terrier	N	0
terms	UKN	0
tentative	ADJ	0
Teddy	N	0
teatime	N	0
tear	V	0
syntax	N	0
Sylvia	N	0
sweet	UKN	1
sweating	V	0
swap	V	0
surrogacy	N	0
supplied	V	0
sunlight	N	0
summarise	V	0
suggesting	UKN	0
suburban	ADJ	0
substitute	V	0
submit	V	0
sub	UKN	0
study	V	1
strikes	UKN	0
stretch	V	0
stress	UKN	0
stray	ADJ	0
strategically	ADV	0
straightaway	ADV	0
storms	N	0
stopping	UKN	0
stool	N	0
sticky	ADJ	-1
sterling	UKN	0
stepping	V	0
stepped	V	0
stealing	V	0
stay	N	0
starving	ADJ	0
star	UKN	0
Stalin	N	0
split	UKN	0
spelt	UKN	0
specified	V	0
soles	N	0
socialists	N	0
slower	ADV	0
slot	V	0
slides	UKN	0
slide	UKN	0
sleeping	UKN	0
skip	V	0
sinn fein	N	0
simplistic	ADJ	0
shout	UKN	0
shook	V	0
shipped	V	0
sheaf	N	0
she	UKN	0
sewing	UKN	0
settings	N	0
sermon	N	0
sealed	V	0
scaled	ADJ	0
scale	V	0
sc	UKN	0
Saunders	N	0
salinity	N	0
Sainsbury	N	0
rulebook	N	0
rug	N	0
rubber	N	0
royals	N	0
Rosemary	N	0
rode	V	0
Rio	N	0
Rhodesia	N	0
Reynolds	N	0
revised	V	0
retaining	V	0
resume	V	0
restricting	V	0
researchers	N	0
rescue	UKN	0
requesting	V	0
republican	UKN	0
reply	UKN	0
replied	V	0
rental	N	0
reliance	N	0
releases	V	0
regret	N	0
referred	UKN	0
redevelopment	N	0
recycled	ADJ	0
reconsider	V	0
reciprocal	ADJ	0
rearrange	V	0
rear	N	0
rationale	N	0
raise	UKN	0
raids	N	0
Raf	N	0
queries	UKN	0
quavers	N	0
quantify	V	0
quango	N	0
puzzled	ADJ	0
pursue	V	0
purchases	N	0
psychologists	N	0
proximity	N	0
provided that	CONJ	0
prosperous	ADJ	1
pros	N	0
proportionately	ADV	0
pronunciation	N	0
pronoun	N	0
promptly	ADV	0
prohibition	N	0
progress	V	1
professions	N	0
problematic	ADJ	0
printout	N	0
prevented	V	0
pressing	ADJ	0
pressed	V	0
prepares	V	0
preliminary	UKN	0
pre-war	ADJ	0
poultry	N	0
postponed	V	0
postcode	N	0
possess	V	0
Portugal	N	0
plug	V	0
plot	V	0
plastics	N	0
planting	V	0
planting	UKN	0
placing	V	0
pit	UKN	0
pigs	UKN	0
Pembroke	N	0
pelican	N	0
peers	N	0
peacetime	N	0
paving	N	0
patchy	ADJ	0
passionate	ADJ	1
particle	N	0
palestinian	ADJ	0
overtaken	V	0
outsiders	N	0
outs	N	0
ottery	ADJ	0
order	V	1
operated	V	0
onset	N	0
oceans	N	0
Nyasha	N	0
notably	ADV	0
noses	N	0
norms	N	0
nitric	ADJ	0
nicest	ADJ	0
neutron	N	0
needles	N	0
nationalist	N	0
mummy	N	0
multi-national	ADJ	0
motif	UKN	0
Mother	N	0
Molly	N	0
misogyny	N	0
mis	UKN	0
mechanics	N	0
massage	N	0
Mars	N	0
markets	UKN	0
Marcus	N	0
manuscript	N	0
managing	UKN	0
man	UKN	0
mainsheet	N	0
mahogany	N	0
lump	UKN	0
lower	V	0
loving	V	1
loving	UKN	1
loose	V	0
logically	ADV	0
logging	V	0
listing	V	0
listed	ADJ	0
line	UKN	0
limitation	N	0
limit	UKN	0
licensee	N	0
liaise	V	0
liabilities	N	0
lesbian	ADJ	0
leaving	UKN	0
learns	V	0
leap	N	0
leak	N	0
laundry	N	0
lasts	V	0
kuwaitis	N	0
kirk	N	0
kilo	N	0
jazz	N	0
jars	N	0
Jacob	N	0
Jackson	N	0
jackets	N	0
Ivan	N	0
iron	UKN	0
investor	N	0
invention	N	0
interfering	V	0
interactions	N	0
inserted	V	0
inorganic	ADJ	0
innate	ADJ	0
infringement	N	0
individuality	N	0
Indies	N	0
in comparison with	PREP	0
imprisonment	N	0
impressed	UKN	0
impressed	UKN	0
implied	V	0
impetus	N	0
impacts	N	0
hurt	UKN	-1
hunter	N	0
hundredths	UKN	0
hu	UKN	0
Hoy	N	0
Howell	N	0
hot	UKN	1
horrified	V	0
horrific	ADJ	0
Hong	N	0
Honey	N	0
holster	N	0
hockey	N	0
highlight	N	0
hesitate	V	0
hernia	N	0
hemisphere	N	0
heels	N	0
hav	UKN	0
Hastings	N	0
harm	UKN	0
ha'penny	N	0
guts	N	0
guessing	V	0
grub	N	0
grind	V	0
grave	UKN	-1
Grant	N	0
grabbed	V	0
glue	N	0
generated	UKN	0
gel	N	0
gathering	N	0
garrimperos	N	0
funded	UKN	0
funded	UKN	0
fuels	N	0
fu	UKN	0
Fridays	N	0
freed	V	0
fraternity	N	0
fourpence	N	0
fountain	N	0
foster	ADJ	0
ford	UKN	0
fool	N	0
fold	V	0
foal	N	0
floods	N	0
flock	N	0
flame	N	0
fitting	V	0
fittest	ADJ	0
financed	V	0
filter	N	0
fever	N	0
favour	V	0
f	ADV	0
eyebrows	N	0
extras	N	0
extended	UKN	0
expose	V	0
exporting	V	0
exercise	V	0
ex-patriots	N	0
estimate	UKN	0
equate	V	0
enzyme	N	0
enhanced	ADJ	0
employed	V	0
embark	V	0
elusive	ADJ	0
elevation	N	0
elected	UKN	0
el	UKN	0
Edmunds	N	0
ecological	ADJ	0
easy	ADV	1
easing	V	0
eager	ADJ	1
ea	UKN	0
dump	V	0
dug	V	0
Dudley	N	0
dries	V	0
dresses	UKN	0
dresses	N	0
drastically	ADV	0
downhill	ADV	0
doom	N	0
Donna	N	0
dominated	V	0
doll	N	0
disturbance	N	0
distribute	V	0
distortion	N	0
distinctive	ADJ	0
displayed	V	0
direct	V	0
diphtheria	N	0
diminished	ADJ	0
diabetes	N	0
despair	N	0
dependant	ADJ	0
demonstrates	V	0
delivering	UKN	0
deduction	N	0
decrease	N	0
decoders	N	0
deadwood	N	0
dawn	N	0
dash	UKN	0
damaging	V	-1
Dagenham	N	0
craven	UKN	0
cranes	N	0
cracks	N	0
Cox	N	0
coursework	N	0
counting	UKN	0
coun	UKN	0
Coronation	N	0
copying	V	0
conventions	N	0
contradictory	ADJ	-1
continuing	UKN	0
conscientious	ADJ	0
congested	ADJ	0
confidentiality	N	0
conductivity	N	0
condemning	V	0
condemnation	N	0
concession	N	0
concede	V	0
complained	V	0
complacent	ADJ	0
compile	V	0
compete	V	0
compact	ADJ	0
communal	ADJ	0
commodity	N	0
commissioner	N	0
commercially	ADV	0
commented	V	0
commanding	ADJ	0
combinations	N	0
coefficients	N	0
codes	UKN	0
cod	N	0
cock	N	0
coca	UKN	0
closure	UKN	0
Clark	N	0
clarified	V	0
cigars	N	0
chronic	ADJ	0
chilly	ADJ	0
Cheshire	N	0
Cherwell	N	0
chased	V	0
chase	V	0
challenge	UKN	1
cereal	N	0
cautioning	UKN	0
causeway	N	0
catalogues	N	0
castings	N	0
case	UKN	0
carrot	N	0
carol	UKN	0
carly	ADV	0
capsule	N	0
capitals	N	0
canal	N	0
Campbell	N	0
campaign	UKN	0
cabinets	N	0
buying	UKN	0
butane	N	0
Burns	N	0
bundle	V	0
bumf	N	0
bullying	V	0
bullying	UKN	0
bronze	UKN	0
broke	V	0
britons	N	0
briefing	UKN	0
brickwork	N	0
breadth	N	0
Brackley	N	0
box	UKN	0
bothered	V	0
borrowed	V	0
born	ADJ	0
bored	UKN	0
book	V	0
blatant	ADJ	0
bite	N	0
biologists	N	0
bids	UKN	0
biased	UKN	0
benches	UKN	0
behavioural	ADJ	0
bef	UKN	0
barrister	N	0
banquet	N	0
bankers	N	0
backlash	N	0
backing	UKN	0
axes	N	0
axe	N	0
attended	UKN	0
at random	ADV	0
associates	UKN	0
assertiveness	N	1
ascertain	V	0
arguably	ADV	0
approximate	ADJ	0
anti-social	ADJ	0
Amy	N	0
ambivalence	N	0
ambiguity	N	0
ambassador	N	0
amazingly	ADV	0
alter	V	0
alt	N	0
alike	ADV	0
Alec	N	0
Albion	N	0
afield	ADV	0
afforded	V	0
adventurous	ADJ	1
advance	V	0
advance	UKN	0
admitted	UKN	0
adjust	V	0
adapted	V	0
actuaries	N	0
accusations	N	0
accumulate	V	0
accidentally	ADV	0
access	UKN	0
abusive	ADJ	0
abuse	V	0
1983	UKN	0
Yeltsin	N	0
wrapped	V	0
wrapped	UKN	0
worried	V	0
Worksop	N	0
Wootton	N	0
Wimbledon	N	0
widening	V	0
widen	V	0
Who	N	0
Whitehouse	N	0
whit	N	0
weigh	V	0
wedge	N	0
warning	V	0
Warley	N	0
wardens	N	0
Wanderers	N	0
wait	UKN	0
waistcoat	N	0
volatile	ADJ	0
void	UKN	0
visibility	N	0
Venus	N	0
Vasey	N	0
vase	N	0
varied	V	0
vacuum	N	0
uniforms	N	0
unhappiness	N	0
unfriendly	ADJ	0
uneasy	ADJ	0
undo	V	0
underwent	V	0
uncommon	ADJ	0
Ulysses	N	0
Ukraine	N	0
twin	UKN	0
twenty-eight	UKN	0
twen	UKN	0
tumbler	N	0
tug	N	0
trophies	N	0
treats	V	0
treated	V	0
Traidcraft	N	0
tractors	N	0
trace	N	0
toxins	N	0
towers	N	0
toner	N	0
tighten	V	0
throw	UKN	0
thou	UKN	0
thirty-two	UKN	0
thirsty	ADJ	0
Thirsk	N	0
thankfully	ADV	0
tertiary	ADJ	0
terrorism	N	0
tents	N	0
tensions	N	0
televisions	N	0
taxpayers	N	0
taxing	ADJ	0
tangible	ADJ	0
tackled	V	0
tab	UKN	0
swinging	V	0
swedish	ADJ	0
suspect	UKN	-1
surroundings	N	0
surrounding	UKN	0
study	UKN	1
studied	V	0
stripped	V	0
strings	N	0
strike	V	0
strengthened	V	0
Stowmarket	N	0
stopping	UKN	0
stitches	N	0
statue	N	0
starvation	N	0
Star	N	0
stanza	N	0
Stafford	N	0
stable	N	0
squeeze	V	0
squadron	N	0
springs	N	0
sporting	ADJ	0
split	N	0
spell	UKN	0
special	UKN	1
speaking	UKN	0
sounding	V	0
solve	V	0
snake	N	0
smash	V	0
sloppy	ADJ	0
slips	N	0
slipping	V	0
slaves	N	0
skies	N	0
sirens	N	0
Singapore	N	0
signing	N	0
sideboard	N	0
shifted	V	0
shelters	N	0
Shaw	N	0
severity	N	0
sell	N	0
securities	N	0
secrecy	N	0
sec	N	0
seams	N	0
seals	N	0
scullery	N	0
schoolchildren	N	0
saucepan	N	0
satellites	N	0
safeguard	V	0
rusty	ADJ	0
ruling	ADJ	0
ruins	N	0
rolled	V	0
Rochdale	N	0
rivet	N	0
rises	V	0
riots	N	0
ride	V	0
reveals	V	0
retired	UKN	0
retired	UKN	0
resurfacing	UKN	0
rest	UKN	1
responded	V	0
respite	N	0
resigned	V	0
reserve	V	0
resentment	N	0
rescue	V	0
rent	V	0
remanded	V	0
reliability	N	1
released	UKN	0
relaxing	V	0
reinforcement	N	0
regret	V	0
regard	UKN	0
refugee	N	0
reduced	V	0
reduced	UKN	0
red	N	0
recycling	UKN	0
reconcile	V	0
recollect	V	0
recognise	UKN	0
rec	UKN	0
rebuild	V	0
rateable	ADJ	0
rash	N	0
rage	N	0
racing	UKN	0
quid	N	0
q	UKN	0
q	N	0
push	UKN	0
purposely	ADV	0
purchasing	ADJ	0
pulley	N	0
publishing	UKN	0
published	V	0
proviso	N	0
proven	ADJ	0
protests	N	0
proteins	N	0
prosecute	V	0
prone	ADJ	0
promotions	N	0
promising	V	0
procession	N	0
probable	ADJ	0
probabilities	N	0
prob	UKN	0
pretending	V	0
practice	UKN	0
Power	N	0
poured	V	0
postage	N	0
portrayed	V	0
popularity	N	0
pop	UKN	0
poisoning	V	0
plot	V	0
placed	V	0
perverse	ADJ	0
Perth	N	0
persuading	V	0
permit	N	0
perceive	V	0
pending	ADJ	0
pegs	N	0
pearson	UKN	0
pavilion	N	0
pathetic	ADJ	0
past	UKN	0
passing	UKN	0
passes	UKN	0
Parsons	N	0
parenthood	N	0
paralysed	V	0
parallel	ADV	0
parables	N	0
pallet	N	0
paint	UKN	0
Paignton	N	0
Paddy	N	0
packaging	N	0
oxides	N	0
owned	UKN	0
overhead	N	0
overhead	ADJ	0
outrageous	ADJ	0
outlined	UKN	0
outline	V	0
outlet	N	0
outdoor	ADJ	0
ourself	N	0
orange	N	0
opponents	N	0
opener	N	0
offered	UKN	0
obstacles	N	0
observers	N	0
objecting	V	0
nursing	UKN	0
numbered	V	0
novelists	N	0
noted	UKN	0
nissan	ADJ	0
nighttime	N	0
niece	N	0
newer	ADJ	0
nets	N	0
nearside	N	0
nationalities	N	0
musician	N	0
multiplied	UKN	0
muddy	ADJ	0
monitoring	UKN	0
monitor	V	0
Monica	N	0
modes	N	0
mixed	UKN	0
misty	ADJ	0
mistress	N	0
mistaken	V	0
minded	ADJ	0
mildly	ADV	0
midweek	N	0
microprocessor	N	0
methane	N	0
mem	UKN	0
Melbourne	N	0
medically	ADV	0
Marston	N	0
marbles	N	0
Manyara	N	0
managing	UKN	0
make-up	N	0
majesty	N	1
maintaining	UKN	0
Mail	N	0
Mackeson	N	0
m25	UKN	0
lower	V	0
lordship	UKN	0
loop	N	0
log	V	0
lodgings	N	0
locks	UKN	0
Llandudno	N	0
lists	UKN	0
listed	UKN	0
limiting	V	0
lift	UKN	0
lie	UKN	0
liberal	UKN	0
Liam	N	0
legend	N	0
leeway	N	0
Larry	N	0
lap	N	0
Lanka	N	0
lakes	N	0
labourer	N	0
knitwear	N	0
knitting	UKN	0
ki	UKN	0
Kenny	N	0
katrina	UKN	0
juvenile	ADJ	0
journals	N	0
Jersey	N	0
Jeffrey	N	0
it	N	0
Iraqui	N	0
inverse	ADJ	0
invented	V	0
intervening	ADJ	0
intent	N	0
insulin	N	0
instructor	N	0
initial	N	0
influx	N	0
influencing	UKN	0
inference	N	0
individuation	N	0
indices	N	0
indexes	N	0
incurred	V	0
incompetence	N	0
in aid of	PREP	0
in.	N	0
improper	ADJ	0
impressions	N	0
imposition	N	0
imagined	V	0
imaginative	ADJ	0
iffy	ADJ	0
idiot	N	0
identifiable	ADJ	0
huts	N	0
hurt	V	-1
hun	UKN	0
humorous	ADJ	0
human	N	1
house	V	0
Hounslow	N	0
horrid	ADJ	0
heterosexuals	N	0
helping	N	1
helicopters	N	0
healthier	ADJ	0
Harwich	N	0
handsome	ADJ	1
handshake	N	0
hand	V	0
gutter	N	0
gully	N	0
gulf	N	0
guides	N	0
guide	V	1
guessed	V	0
grouped	V	0
gross	UKN	-1
groom	N	0
grocers	N	0
gritty	ADJ	0
Greece	N	0
Grace	N	0
governed	V	0
gotten	V	0
Goodwin	N	0
good	ADV	1
going	UKN	0
globe	N	0
glamorous	ADJ	0
gig	N	0
giant	ADJ	0
generously	ADV	0
gears	N	0
galaxy	N	0
furnishings	N	0
fuller	ADJ	0
frozen	V	0
fragile	ADJ	0
forty-three	UKN	0
foreseeable	ADJ	0
foreigners	N	0
for certain	ADV	0
flies	UKN	0
fl	UKN	0
fitting	UKN	0
fits	UKN	0
fingerprints	N	0
figure	V	0
fibres	N	0
fed	V	0
farther	ADV	0
farming	UKN	0
f's	UKN	0
eyre	UKN	0
Eynsham	N	0
extraction	N	0
explosive	ADJ	0
excuses	N	0
evils	N	0
every	UKN	0
evaluations	N	0
evaluate	V	0
Euston	N	0
Ernest	N	0
entertaining	V	0
enquire	V	0
enjoying	UKN	0
enhanced	V	0
endorsed	V	0
empty	V	0
embassy	N	0
electrics	N	0
elected	UKN	0
edit	V	0
Eden	N	0
earner	N	0
dumping	N	0
drying	V	0
drum	N	0
drought	N	0
drawers	N	0
draught	N	0
drafted	V	0
dominates	V	0
dogma	N	0
ditches	N	0
disturbed	V	0
disturbances	N	0
distributing	V	0
distressing	ADJ	0
dispute	UKN	0
Disney	N	0
discriminating	ADJ	0
disappeared	UKN	0
dip	V	0
dip	UKN	0
diesel	N	0
diagonal	ADJ	0
diagnosed	V	0
devoted	UKN	1
developmental	ADJ	0
detriment	N	0
detectors	N	0
detailed	UKN	0
designed	V	0
derive	V	0
dependents	N	0
dependency	N	0
demise	N	0
delay	UKN	0
defined	V	0
defects	N	0
decisive	ADJ	0
decency	N	0
darker	ADJ	0
dancing	N	0
dancers	N	0
damn	UKN	0
damaging	ADJ	-1
cycles	N	0
cutting	UKN	-1
Crystal	N	0
crucified	V	0
crossword	N	0
croft	N	0
criticising	V	0
corrected	V	0
cope	V	0
coordinating	V	0
Cook	N	0
convoy	N	0
convicted	V	0
convert	V	0
conversely	ADV	0
controlling	UKN	0
contracting	ADJ	0
contract	UKN	0
constitutes	V	0
cons	N	0
conflict	V	0
confirms	V	0
confirmed	V	0
confined	ADJ	0
conditional	ADJ	0
condemned	V	0
component	UKN	0
competency	N	0
compass	N	0
compartment	N	0
committal	N	0
commend	V	0
commencement	N	0
command	V	0
combined	V	0
Columbia	N	0
collects	V	0
climbing	V	0
Clifton	N	0
click	UKN	0
cleaning	UKN	0
classification	N	0
civic	UKN	0
circulated	V	0
chopped	V	0
Chichester	N	0
Chesterfield	N	0
chemistry	UKN	0
cheetahs	N	0
charity	UKN	1
championships	N	0
Chairer	N	0
Cecil	N	0
catholics	N	0
cast	V	0
cast	V	0
cash	V	0
cash	UKN	0
carts	N	0
Carlton	N	0
caring	UKN	1
caring	UKN	1
capitalist	N	0
capacities	N	0
camp	V	0
calverton	UKN	0
calendars	N	0
busiest	ADJ	0
bushes	N	0
burn	V	0
burglars	N	0
bums	N	0
bugs	N	0
bug	N	0
bubbles	N	0
brush	V	0
brooch	N	0
Bronte	N	0
broken	UKN	-1
Brinkley	N	0
brigadier	N	0
briefcase	N	0
brands	N	0
brand	N	0
boxes	UKN	0
bowls	V	0
bounds	N	0
bottoms	N	0
bottled	ADJ	0
boroughs	N	0
Boris	N	0
bore	V	0
bore	N	0
booking	V	0
bookies	N	0
bombers	N	0
bogus	ADJ	0
blunt	ADJ	0
blimey	UKN	0
bleeding	V	0
bizarre	ADJ	0
bitterly	ADV	0
birthdays	N	0
biologically	ADV	0
biblical	ADJ	0
bend	V	0
beforehand	UKN	0
batsman	N	0
basin	N	0
bark	N	0
barge	N	0
Barclays	N	0
backward	ADJ	0
backside	N	0
back	UKN	0
Audrey	N	0
attracted	V	0
attached	V	0
Atkins	N	0
astronomical	ADJ	1
assumed	UKN	0
associate	V	0
assigned	V	0
ascii	N	0
arranged	V	0
armies	N	0
armaments	N	0
arab	ADJ	0
append	V	0
appearances	N	0
antique	ADJ	0
annoys	V	0
analyst	N	0
amounts	V	0
amounts	UKN	0
alphabet	N	0
aloud	ADV	0
alien	ADJ	0
Alfie	N	0
afloat	ADJ	0
affect	UKN	0
Advertiser	N	0
admitting	V	0
admiralty	N	0
addresses	V	0
acts	V	0
abnormal	ADJ	0
abingdon	UKN	0
a hell of a lot	N	0
50	UKN	0
31	UKN	0
200	UKN	0
15	UKN	0
14	UKN	0
13	UKN	0
12	UKN	0
Zealand	N	0
xs	UKN	0
Xs	N	0
writs	N	0
wreath	N	0
wrap	V	0
wounds	N	0
worlds	N	0
worksheet	N	0
Woolwich	N	0
woolly	ADJ	0
Woolf	N	0
womens	N	0
witnesses	UKN	0
withstand	V	0
wiped	V	0
who	UKN	0
Weston	N	0
Welwyn	N	0
Wednesdays	N	0
wasting	UKN	0
Warner	N	0
warn	V	0
Wallingford	N	0
waiting	UKN	0
waggons	N	0
visit	UKN	0
violin	N	0
vigorous	ADJ	0
viewers	N	0
viewed	V	0
veterinary	ADJ	0
variants	N	0
upturn	N	0
upset	V	-1
up-to-date	ADJ	0
unwilling	ADJ	0
unused	ADJ	0
untidy	ADJ	0
unrelated	ADJ	0
unprotected	ADJ	0
unemployment	UKN	0
undertake	V	0
understandably	ADV	0
unavoidable	ADJ	0
Uganda	N	0
typist	N	0
typing	V	0
turnips	N	0
turbine	N	0
tunnels	N	0
tuition	N	0
tuck	V	0
tube	UKN	0
truthful	ADJ	0
trumpet	N	0
tripartite	N	0
travelling	UKN	0
transparent	ADJ	0
trading	N	0
tradesmen	N	0
tra	UKN	0
toy	N	0
tour	UKN	0
totals	N	0
tissues	N	0
tips	UKN	0
timid	ADJ	0
tightened	V	0
tidying	V	0
throne	N	0
threatens	V	0
there	UKN	0
thefts	N	0
texture	N	0
testing	UKN	0
telecommunications	N	0
tee	N	0
technician	N	0
technicality	N	0
teased	V	0
teas	N	0
tearing	V	0
taxpayer	N	0
taste	V	0
tariffs	N	0
tariff	N	0
tampons	N	0
talking	UKN	0
tales	N	0
Talbot	N	0
takings	N	0
taking	UKN	0
tags	N	0
syntactic	ADJ	0
sword	N	0
swing	N	0
swiftly	ADV	0
sustained	V	1
sustained	ADJ	1
suspend	V	0
suspect	N	-1
surveillance	N	0
surprised	UKN	1
surpluses	N	0
surge	N	0
supplies	UKN	0
supplement	N	0
summation	N	0
suitability	N	0
suffering	UKN	0
substitute	UKN	0
subsidized	V	0
submissive	ADJ	0
striving	V	0
strips	N	0
Stratford	N	0
strands	N	0
straight forward	ADJ	0
storing	V	0
stockport	UKN	0
stimulate	V	0
stereo	N	0
steer	V	0
Steel	N	0
steal	V	0
starting	ADJ	0
Starkey	N	0
Stanford	N	0
stallion	N	0
stags	N	0
squared	UKN	0
spoke	V	0
spells	N	0
spellings	N	0
spectacle	N	0
spate	N	0
spark	N	1
spare	V	0
sovereignty	N	0
southwestern	ADJ	0
southwest	N	0
sought	UKN	0
sor	UKN	0
Somalia	N	0
smoking	UKN	0
sludge	N	0
Slough	N	0
slipped	V	0
sliding	V	0
skipper	N	0
skip	N	0
Skegness	N	0
sinned	V	0
shrub	N	0
showrooms	N	0
